"date_time","actual","forecast","lo80","hi80","lo95","hi95"
"2018-08-06 00:00:00",703,1010.28766996468,518.174937997208,1502.40040193214,257.66619384017,1762.90914608918
"2018-08-06 01:00:00",421,655.594610168727,-97.7377768266587,1408.92699716411,-496.527853410098,1807.71707374755
"2018-08-06 02:00:00",327,485.042550762681,-400.933046851379,1371.01814837674,-869.940197642752,1840.02529916811
"2018-08-06 03:00:00",375,388.518618507589,-561.356771720198,1338.39400873538,-1064.19042941609,1841.22766643126
"2018-08-06 04:00:00",890,696.256036034074,-279.762830750232,1672.27490281838,-796.436008952751,2188.9480810209
"2018-08-06 05:00:00",3047,1854.41997779161,863.486414555351,2845.35354102788,338.917872974103,3369.92208260913
"2018-08-06 06:00:00",5580,3575.28414475618,2571.82800416016,4578.74028535219,2040.6304105555,5109.93787895686
"2018-08-06 07:00:00",6280,4103.51359926537,3092.79245788342,5114.23474064732,2557.7490051735,5649.27819335723
"2018-08-06 08:00:00",5582,4088.76599421449,3075.88611912793,5101.64586930106,2539.69990182399,5637.83208660499
"2018-08-06 09:00:00",4694,4143.98546603066,3130.13383721078,5157.83709485054,2593.43320455392,5694.5377275074
"2018-08-06 10:00:00",4357,4111.63175534813,3096.33365645544,5126.92985424082,2558.86730879539,5664.39620190086
"2018-08-06 11:00:00",4432,4353.86121584408,3337.41169949943,5370.31073218872,2799.33582825886,5908.3866034293
"2018-08-06 12:00:00",4606,4667.80291450306,3651.16623193718,5684.43959706895,3112.99128088405,6222.61454812208
"2018-08-06 13:00:00",4669,4665.60720471763,3648.95463639334,5682.25977304193,3110.77127592767,6220.44313350759
"2018-08-06 14:00:00",4814,4834.1365171841,3817.33180365249,5850.9412307157,3279.06790237918,6389.20513198901
"2018-08-06 15:00:00",5395,5142.70706828498,4125.64409841575,6159.77003815421,3587.24348449549,6698.17065207447
"2018-08-06 16:00:00",6651,5681.50463100964,4664.41674772054,6698.59251429874,4126.00294543245,7237.00631658683
"2018-08-06 17:00:00",5590,5233.28735534689,4216.1896571684,6250.38505352538,3677.77065919172,6788.80405150207
"2018-08-06 18:00:00",4308,4269.66517850781,3252.55966690992,5286.77069010571,2714.13653275885,5825.19382425678
"2018-08-06 19:00:00",3314,3404.89348356013,2387.71057440296,4422.0763927173,1849.24646845892,4960.54049866133
"2018-08-06 20:00:00",2795,2912.69707065404,1895.50441030902,3929.88973099906,1357.03514239795,4468.35899891013
"2018-08-06 21:00:00",2330,2646.3442230478,1629.13603847858,3663.55240761702,1090.65855253963,4202.02989355597
"2018-08-06 22:00:00",1723,2105.42774983671,1088.21885670842,3122.636642965,549.740995680953,3661.11450399246
"2018-08-06 23:00:00",1148,1384.23426165888,366.999261308956,2401.4692620088,-171.492420046814,2939.96094336457
"2018-08-07 00:00:00",606,804.663804063818,-222.738073592843,1832.06568172048,-766.611774691504,2375.93938281914
