"date_time","actual","forecast","lo80","hi80","lo95","hi95"
"2018-04-19 13:00:00",5110,797.169509355334,308.127172278192,1286.21184643248,49.2437969949626,1545.09522171571
"2018-04-19 14:00:00",5444,2769.78684321779,2142.24469290525,3397.32899353032,1810.04394526369,3729.52974117188
"2018-04-19 15:00:00",6188,5802.48826578945,5119.79261103687,6485.18392054203,4758.3953617724,6846.58116980649
"2018-04-19 16:00:00",6851,6140.11751380957,5423.02414157631,6857.21088604282,5043.41784060344,7236.81718701569
"2018-04-19 17:00:00",6368,5732.74546448782,4997.14801118504,6468.3429177906,4607.74624139361,6857.74468758202
"2018-04-19 18:00:00",4978,5039.01231977323,4293.52466602814,5784.49997351831,3898.88734037864,6179.13729916781
"2018-04-19 19:00:00",3676,4378.53459943477,3626.95587044975,5130.11332841979,3229.09412434078,5527.97507452876
"2018-04-19 20:00:00",3471,4462.55933436985,3706.92445538512,5218.19421335458,3306.91551316864,5618.20315557106
"2018-04-19 21:00:00",3451,4802.73000995754,4044.15553519057,5561.30448472451,3642.59046496558,5962.8695549495
"2018-04-19 22:00:00",2148,4789.59036443538,4028.67368874755,5550.50704012321,3625.86873225093,5953.31199661983
"2018-04-19 23:00:00",1273,4944.87691518857,4181.95811534802,5707.79571502913,3778.0932983463,6111.66053203085
"2018-04-20 00:00:00",712,5587.44022456674,4822.71956750378,6352.16088162971,4417.90090490598,6756.97954422751
"2018-04-20 01:00:00",417,6490.17342993462,5723.76937949646,7256.57748037278,5318.05958227522,7662.28727759402
"2018-04-20 02:00:00",322,6147.01023190568,5378.9943988963,6915.02606491507,4972.43137552136,7321.58908829001
"2018-04-20 03:00:00",393,4269.911107325,3500.32766765052,5039.49454699948,3092.93480343398,5446.88741121601
"2018-04-20 04:00:00",830,2858.85105568915,2087.7276809816,3629.97443039671,1679.51962440061,4038.1824869777
"2018-04-20 05:00:00",2691,2379.81468618871,1607.16916640379,3152.46020597364,1198.15533489203,3561.4740374854
"2018-04-20 06:00:00",5492,2062.79271468538,1288.63691009003,2836.94851928073,878.823582093567,3246.76184727719
