"date_time","actual","forecast","lo80","hi80","lo95","hi95"
"2018-04-19 13:00:00",5110,5078.5464980805,4581.91801250999,5575.17498365102,4319.01877279445,5838.07422336656
"2018-04-19 14:00:00",5444,5405.9288785379,4758.84472795924,6053.01302911655,4416.29907026568,6395.55868681011
"2018-04-19 15:00:00",6188,6116.00204813763,5404.83611594291,6827.16798033234,5028.36761218641,7203.63648408884
"2018-04-19 16:00:00",6851,7102.95466472846,6352.79053460805,7853.11879484888,5955.67763190378,8250.23169755314
"2018-04-19 17:00:00",6368,6721.95471917636,5947.31920040809,7496.59023794462,5537.25192706818,7906.65751128453
"2018-04-19 18:00:00",4978,4991.94731355585,4201.69945622395,5782.19517088776,3783.36751007967,6200.52711703203
"2018-04-19 19:00:00",3676,3638.69719522699,2838.39206266543,4439.00232778855,2414.73611661316,4862.65827384082
"2018-04-19 20:00:00",3471,3034.82317409449,2228.00090661056,3841.64544157842,1800.89499772692,4268.75135046206
"2018-04-19 21:00:00",3451,2723.8259719891,1912.76494898881,3534.88699498939,1483.41517847628,3964.23676550193
"2018-04-19 22:00:00",2148,2022.11075752541,1208.2863497983,2835.93516525253,777.473731775337,3266.74778327549
"2018-04-19 23:00:00",1273,1143.00538061162,327.376706002975,1958.63405522026,-104.391033212545,2390.40179443578
"2018-04-20 00:00:00",712,612.775127250719,-204.032740295993,1429.58299479743,-636.424706546217,1861.97496104766
"2018-04-20 01:00:00",417,370.63465866919,-446.944369501351,1188.21368683973,-879.74456352665,1621.01388086503
"2018-04-20 02:00:00",322,292.757672090499,-525.325883226075,1110.84122740707,-958.393157789365,1543.90850197036
"2018-04-20 03:00:00",393,345.284717934198,-473.129010346556,1163.69844621495,-906.371067919237,1596.94050378763
"2018-04-20 04:00:00",830,837.329525251574,18.6996868530663,1655.95936365008,-414.656772505463,2089.31582300861
"2018-04-20 05:00:00",2691,2713.98412007249,1895.21281348703,3532.75542665795,1461.78146539402,3966.18677475096
"2018-04-20 06:00:00",5492,5420.32296701329,4601.45904672557,6239.18688730101,4167.97867190006,6672.66726212652
"2018-04-20 07:00:00",6626,6580.40632053781,5761.48176667906,7399.33087439656,5327.96929437991,7832.84334669571
"2018-04-20 08:00:00",6126,5890.28293669409,5071.31868515935,6709.24718822883,4637.78519817993,7142.78067520825
"2018-04-20 09:00:00",5141,5223.99226736783,4405.00202464062,6042.98251009504,3971.45477875502,6476.52975598064
"2018-04-20 10:00:00",4670,4850.56623580442,4031.55897567194,5669.57349593691,3598.00272131614,6103.12975029271
"2018-04-20 11:00:00",5200,5231.03067330643,4412.01227114157,6050.04907547129,3978.45011855012,6483.61122806273
"2018-04-20 12:00:00",5433,5300.40648176472,4481.38078438533,6119.43217914411,4047.81476994059,6552.99819358885
"2018-04-20 13:00:00",5370,5172.71057434276,4353.68010042351,5991.74104826202,3920.1115574313,6425.30959125423
"2018-04-20 14:00:00",5803,5328.95663664919,4509.92303528371,6147.99023801468,4076.35283672147,6581.56043657691
"2018-04-20 15:00:00",6383,5952.15574265511,5133.12009358638,6771.19139172384,4699.54881103552,7204.7626742747
"2018-04-20 16:00:00",6900,6685.31685307535,5866.27986326633,7504.35384288437,5432.70787097043,7937.92583518026
"2018-04-20 17:00:00",6268,5686.44721864312,4867.40935097945,6505.48508630679,4433.83689397538,6939.05754331086
"2018-04-20 18:00:00",4959,4166.55270642744,3347.51426398493,4985.59114886994,2913.94150271133,5419.16391014355
"2018-04-20 19:00:00",4091,2881.63806387903,2062.59924509767,3700.67688266038,1629.02628460231,4134.24984315575
"2018-04-20 20:00:00",3552,2319.70713248815,1500.6680672973,3138.74619767899,1067.09497636063,3572.31928861566
"2018-04-20 21:00:00",3538,2157.76302066986,1338.72379414132,2976.80224719841,905.150617797631,3410.3754235421
"2018-04-20 22:00:00",2842,1772.8082436575,953.768911492369,2591.84757582262,520.195679228055,3025.42080808694
"2018-04-20 23:00:00",1977,1142.84483670002,323.805435368868,1961.88423803117,-109.767833509728,2395.45750690977
"2018-04-21 00:00:00",1291,624.874446657952,-194.16499995997,1443.91389327587,-627.738292811933,1877.48718612784
"2018-04-21 01:00:00",732,440.898406119865,-378.141070149774,1259.9378823895,-811.714378698409,1693.51119093814
"2018-04-21 02:00:00",526,396.917793375209,-422.121702309027,1215.95728905945,-855.695021135128,1649.53060788555
"2018-04-21 03:00:00",386,308.93348094245,-510.106027453582,1127.97298933848,-943.679353008902,1561.5463148938
"2018-04-21 04:00:00",369,299.946174836534,-519.093341882604,1118.98569155567,-952.66667184391,1552.55902151698
"2018-04-21 05:00:00",683,539.956446342915,-279.083075825815,1358.99596851165,-712.656408671961,1792.56930135779
"2018-04-21 06:00:00",1418,985.964757728109,166.925231991233,1805.00428346498,-266.648102743774,2238.57761819999
"2018-04-21 07:00:00",2307,1310.97148304388,491.931954970742,2130.01101111701,58.3586189989937,2563.58434708876
"2018-04-21 08:00:00",3392,1488.97692496134,669.937395358525,2308.01645456415,236.364058577014,2741.58979134566
"2018-04-21 09:00:00",4153,1754.98132839259,935.941797788213,2574.02085899696,502.368460476507,3007.59419630867
"2018-04-21 10:00:00",4464,1977.98489151293,1158.94536025277,2797.02442277308,725.372022593921,3230.59776043193
"2018-04-21 11:00:00",4985,2152.98777467967,1333.94824299015,2972.0273063692,900.374905103996,3405.60064425535
"2018-04-21 12:00:00",5263,2146.99010764901,1327.95057567835,2966.02963961967,894.377237643372,3399.60297765464
"2018-04-21 13:00:00",5307,1986.99199541562,1167.95246326088,2806.03152757035,734.379125128466,3239.60486570277
"2018-04-21 14:00:00",5296,1821.99352293795,1002.9539906627,2641.03305521321,569.38065246648,3074.60639340943
"2018-04-21 15:00:00",5340,1880.99475896177,1061.9552266076,2700.03429131594,628.381888369612,3133.60762955394
"2018-04-21 16:00:00",5027,1460.99575911401,641.956226708171,2280.03529151985,208.382888442827,2713.60862978519
"2018-04-21 17:00:00",5007,1477.99656840626,658.957035966588,2297.03610084593,225.383697683336,2730.60943912918
"2018-04-21 18:00:00",4541,1067.99722326051,248.957690798687,1887.03675572233,-184.615647496291,2320.6100940173
"2018-04-21 19:00:00",3892,880.997753148306,61.9582206719833,1700.03728562463,-371.615117630672,2133.61062392728
"2018-04-21 20:00:00",3346,617.99818191712,-201.041350568699,1437.03771440294,-634.614688876381,1870.61105271062
"2018-04-21 21:00:00",3199,706.99852886358,-112.041003628457,1526.03806135562,-545.61434193943,1959.61139966659
"2018-04-21 22:00:00",3814,593.998809601921,-225.040722894186,1413.03834209803,-658.614061207315,1846.61168041116
"2018-04-21 23:00:00",2760,525.999036766702,-293.040495732071,1345.03856926548,-726.613834046611,1778.61190758001
"2018-04-22 00:00:00",1447,352.999220581415,-466.040311919103,1172.03875308193,-899.613650234567,1605.6120913974
