"date_time","actual","forecast","lo80","hi80","lo95","hi95"
"2018-04-19 13:00:00",5110,5315.16080225686,4828.55123483365,5801.77036968008,4570.95569001323,6059.3659145005
"2018-04-19 14:00:00",5444,5537.92428956715,4916.75405104199,6159.0945280923,4587.92638974788,6487.92218938641
"2018-04-19 15:00:00",6188,6207.81495211874,5535.19244288951,6880.43746134797,5179.12759475904,7236.50230947844
"2018-04-19 16:00:00",6851,7158.6942996326,6455.12359234365,7862.26500692155,6082.67575778195,8234.71284148324
"2018-04-19 17:00:00",6368,6749.2830162544,6031.01517565388,7467.55085685493,5650.78714868302,7847.77888382579
"2018-04-19 18:00:00",4978,4999.5379906736,4274.36703809738,5724.70894324982,3890.4847243854,6108.5912569618
"2018-04-19 19:00:00",3676,3631.6133114506,2902.45408823101,4360.7725346702,2516.4605115722,4746.76611132901
"2018-04-19 20:00:00",3471,3016.8644247843,2285.13079981402,3748.59804975458,1897.7744171893,4135.9544323793
"2018-04-19 21:00:00",3451,2697.96763332768,1964.33547825398,3431.59978840138,1575.97407450126,3819.9611921541
"2018-04-19 22:00:00",2148,1990.42824376226,1255.19857427244,2725.65791325207,865.99149747109,3114.86499005342
"2018-04-19 23:00:00",1273,1107.03068969367,370.357997986932,1843.70338140041,-19.6129686329571,2233.6743480203
"2018-04-20 00:00:00",712,573.680424592256,-164.345926363038,1311.70677554755,-555.033476903542,1702.39432608805
"2018-04-20 01:00:00",417,329.313246651483,-410.007012961401,1068.63350626437,-801.37951737029,1460.00601067326
"2018-04-20 02:00:00",322,249.905044309648,-490.658546648335,990.468635267632,-882.689230913672,1382.49931953297
"2018-04-20 03:00:00",393,301.450788355613,-440.307377025384,1043.20895373661,-832.970430791704,1435.87200750293
"2018-04-20 04:00:00",830,792.950556439881,50.0466546052477,1535.85445827451,-343.222915402744,1929.1240282825
"2018-04-20 05:00:00",2691,2669.40730294925,1925.40682060211,3413.40778529639,1531.55675593584,3807.25784996266
"2018-04-20 06:00:00",5492,5375.82458532702,4630.77640927444,6120.87276137959,4236.37172906231,6515.27744159173
"2018-04-20 07:00:00",6626,6536.20533541491,5790.1573939158,7282.25327691402,5395.22346984548,7677.18720098433
"2018-04-20 08:00:00",6126,5846.55184499428,5099.55061294022,6593.55307704834,4704.11204733321,6988.99164265535
"2018-04-20 09:00:00",5141,5180.86585585142,4432.95604853019,5928.77566317266,4037.03651222998,6324.69519947286
"2018-04-20 10:00:00",4670,4808.14867668078,4059.3730986473,5556.92425471425,3662.99525101653,5953.30210234502
"2018-04-20 11:00:00",5200,5189.40133375617,4439.80083905339,5939.00182845895,4042.98630691601,6335.81636059633
"2018-04-20 12:00:00",5433,5259.62467959797,4509.23819818291,6010.01116101303,4112.00758981333,6407.24176938261
"2018-04-20 13:00:00",5370,5132.81946205969,4381.68406192177,5883.9548621976,3984.05699992827,6281.58192419111
"2018-04-20 14:00:00",5803,5289.9863688339,4538.13733497338,6041.83540269441,4140.13249810679,6439.840239561
"2018-04-20 15:00:00",6383,5914.12605261652,5161.59697159564,6666.65513363739,4763.23213950802,7065.01996572501
"2018-04-20 16:00:00",6900,6648.23914395806,5895.06198813042,7401.4162997857,5496.35408596341,7800.12420195272
"2018-04-20 17:00:00",6268,5650.32625747461,4896.53146617961,6404.12104876962,4497.49660754611,6803.15590740311
"2018-04-20 18:00:00",4959,4131.38799443457,3377.0045511036,4885.77143776553,2977.65807890543,5285.1179099637
"2018-04-20 19:00:00",4091,2847.42494358401,2092.48044855132,3602.36943861669,1692.83697352285,4002.01291364517
"2018-04-20 20:00:00",3552,2286.43768128309,1530.95842046459,3041.91694210158,1131.03185752916,3441.84350503701
"2018-04-20 21:00:00",3538,2125.42677144288,1369.43778116804,2881.41576171772,969.241383757888,3281.61215912787
"2018-04-20 22:00:00",2842,1741.39276547205,984.917893768305,2497.8676371758,584.464286266583,2898.32124467752
"2018-04-20 23:00:00",1977,1112.33620230505,355.398166907753,1869.27423770234,-45.3006246428797,2269.97302925297
"2018-04-21 00:00:00",1291,595.257608515079,-162.1219481607,1352.63716519086,-563.054466957765,1753.56968398792
"2018-04-21 01:00:00",732,412.157498492699,-345.64296023013,1169.95795721553,-746.79829111184,1571.11328809724
"2018-04-21 02:00:00",526,369.036374667757,-389.165340576234,1127.23808991175,-790.533083829384,1528.6058331649
"2018-04-21 03:00:00",386,281.89472775619,-476.689525212803,1040.47898072518,-878.259771705271,1442.04922721765
"2018-04-21 04:00:00",369,273.733037018399,-485.215916994397,1032.6819910312,-886.979224557514,1434.44529859431
"2018-04-21 05:00:00",683,514.551770520848,-244.744887586256,1273.84842862795,-646.692258578467,1675.79579962016
"2018-04-21 06:00:00",1418,961.351385396007,201.723220684321,1720.97955010769,-200.399639303864,2123.10241009588
"2018-04-21 07:00:00",2307,1287.13232809806,527.188093084693,2047.07656311142,124.897915585689,2449.36674061042
"2018-04-21 08:00:00",3392,1465.89503465316,705.649440833604,2226.14062847272,303.199733619062,2628.59033568727
