"date_time","actual","forecast","lo80","hi80","lo95","hi95"
"2018-04-19 13:00:00",5110,5303.5202211277,4816.79621151798,5790.24423073742,4559.14008466351,6047.90035759188
"2018-04-19 14:00:00",5444,5520.00887042746,4898.58396607021,6141.43377478471,4569.62149282797,6470.39624802696
"2018-04-19 15:00:00",6188,6214.63820674064,5542.46676698887,6886.80964649242,5186.64070061606,7242.63571286523
"2018-04-19 16:00:00",6851,7162.35109856185,6460.65267748827,7864.04951963544,6089.19597137943,8235.50622574428
"2018-04-19 17:00:00",6368,6752.8443081572,6036.97507129147,7468.71354502293,5658.01678843835,7847.67182787605
"2018-04-19 18:00:00",4978,5015.2194337279,4291.98823669678,5738.45063075901,3909.13276754338,6121.30609991241
"2018-04-19 19:00:00",3676,3641.23256482728,2912.55141624607,4369.91371340849,2526.81091701357,4755.65421264098
"2018-04-19 20:00:00",3471,3023.25815789971,2291.25734541494,3755.25897038448,1903.75952226383,4142.75679353559
"2018-04-19 21:00:00",3451,2706.60534915574,1972.21733742958,3440.99336088191,1583.45580733485,3829.75489097663
"2018-04-19 22:00:00",2148,1999.02021300529,1262.56155228969,2735.47887372089,872.703886832502,3125.33653917808
"2018-04-19 23:00:00",1273,1115.34001943054,377.290910353706,1853.38912850737,-13.4086876086094,2244.08872646968
"2018-04-20 00:00:00",712,582.012077144596,-157.43101411926,1321.45516840845,-548.868541676422,1712.89269596561
"2018-04-20 01:00:00",417,335.848072739365,-404.887097618499,1076.58324309723,-797.008610531589,1468.70475601032
"2018-04-20 02:00:00",322,256.242014722115,-485.626935990851,998.110965435081,-878.348635969364,1390.83266541359
"2018-04-20 03:00:00",393,307.443556474315,-435.491166238662,1050.37827918729,-828.777051834099,1443.66416478273
"2018-04-20 04:00:00",830,798.199670106284,54.2567320787797,1542.14260813379,-339.562870464758,1935.96221067733
"2018-04-20 05:00:00",2691,2674.32136840847,1929.44293691986,3419.19979989707,1535.12811405202,3813.51462276491
"2018-04-20 06:00:00",5492,5380.39360386194,4634.62075057822,6126.16645714566,4239.83244941271,6520.95475831117
"2018-04-20 07:00:00",6626,6526.39480620816,5779.77037387892,7273.0192385374,5384.53127399741,7668.25833841891
"2018-04-20 08:00:00",6126,5850.67340373203,5103.24239569518,6598.10441176888,4707.5763204257,6993.77048703835
"2018-04-20 09:00:00",5141,5171.37145124258,4423.16740919954,5919.57549328561,4027.09211444628,6315.65078803888
"2018-04-20 10:00:00",4670,4798.87067161525,4049.92868642725,5547.81265680325,3653.46274817003,5944.27859506048
"2018-04-20 11:00:00",5200,5180.42903489225,4430.78308861261,5930.0749811719,4033.94449586383,6326.91357392067
"2018-04-20 12:00:00",5433,5264.73079740914,4514.41041537468,6015.0511794436,4117.21479790355,6412.24679691473
"2018-04-20 13:00:00",5370,5123.9842837462,4373.01921956986,5874.94934792254,3975.48232798763,6272.48623950477
"2018-04-20 14:00:00",5803,5294.95949860297,4543.3779687709,6046.54102843504,4145.51473998307,6444.40425722287
"2018-04-20 15:00:00",6383,5918.85709022546,5166.68523395796,6671.02894649295,4768.50950523191,7069.204675219
"2018-04-20 16:00:00",6900,6652.96296480939,5900.22641202243,7405.69951759635,5501.75175101612,7804.17417860267
"2018-04-20 17:00:00",6268,5641.02275085931,4887.74579734689,6394.29970437173,4488.98506547675,6793.06043624187
"2018-04-20 18:00:00",4959,4121.8783886516,3368.08406624007,4875.67271106313,2969.0494558185,5274.70732148469
"2018-04-20 19:00:00",4091,2851.43987668548,2097.15044762021,3605.72930575075,1697.85374356803,4005.02600980293
"2018-04-20 20:00:00",3552,2273.35184614612,1518.58848830483,3028.1152039874,1119.04090151332,3427.66279077892
"2018-04-20 21:00:00",3538,2114.66597888561,1359.44891580095,2869.88304197026,959.661151961597,3269.67080580962
"2018-04-20 22:00:00",2842,1744.03985201191,988.38850774957,2499.69119627426,588.370849341629,2899.7088546822
"2018-04-20 23:00:00",1977,1114.54201901673,358.474924837088,1870.60911319637,-41.7628182827564,2270.84685631622
"2018-04-21 00:00:00",1291,597.125288862432,-159.339823960797,1353.59040168566,-559.788265423229,1754.03884314809
"2018-04-21 01:00:00",732,413.681184136779,-343.164959012374,1170.52732728593,-743.815105745253,1571.17747401881
"2018-04-21 02:00:00",526,370.246475462629,-386.964463005026,1127.45741393028,-787.807720714566,1528.30067163982
"2018-04-21 03:00:00",386,282.851135950928,-474.709057414375,1040.41132931623,-875.737199498707,1441.43947140056
"2018-04-21 04:00:00",369,274.592650568175,-483.301920558833,1032.48722169518,-884.507071537911,1433.69237267426
"2018-04-21 05:00:00",683,515.374248637085,-242.840470292625,1273.5889675668,-644.21509728118,1674.96359455535
"2018-04-21 06:00:00",1418,961.989267072882,203.468022002637,1720.51051214313,-198.068870123018,2122.04740426878
"2018-04-21 07:00:00",2307,1273.74545168514,514.930718329177,2032.56018504111,113.238462889851,2434.25244048044
"2018-04-21 08:00:00",3392,1466.40545293084,707.309707439268,2225.50119842241,305.468693161196,2627.34221270048
"2018-04-21 09:00:00",4153,1733.39253314575,974.027718356281,2492.75734793522,572.044267395853,2894.74079889565
"2018-04-21 10:00:00",4464,1957.62653477448,1198.00408193557,2717.2489876134,795.884245630178,3119.36882391879
"2018-04-21 11:00:00",4985,2126.34488369045,1366.47573403401,2886.21403334688,964.225304321981,3288.46446305891
"2018-04-21 12:00:00",5263,2121.30426963889,1361.19889697398,2881.40964230381,958.823418354895,3283.78512092289
"2018-04-21 13:00:00",5307,1962.06760970293,1201.73603994986,2722.39917945601,799.240819825337,3124.89439958053
"2018-04-21 14:00:00",5296,1797.83239188349,1037.28422244216,2558.38056132483,634.674341368825,2960.99044239816
"2018-04-21 15:00:00",5340,1857.59889596117,1096.84331465314,2618.35447726921,694.123636369919,3021.07415555242
"2018-04-21 16:00:00",5027,1438.25889433436,677.304696796775,2199.21309187195,274.479877432727,2602.037911236
"2018-04-21 17:00:00",5007,1463.15728865762,702.012895335824,2224.30168197941,299.08739240545,2627.22718490979
"2018-04-21 18:00:00",4541,1053.63460831336,292.308080750277,1814.96113587645,-110.713838223382,2217.98305485011
"2018-04-21 19:00:00",3892,859.860716910813,98.3597730968709,1621.36166072476,-304.754476262733,2024.47591008436
"2018-04-21 20:00:00",3346,597.0853178297,-164.582652963106,1358.75328862251,-567.785321064346,1761.95595672375
"2018-04-21 21:00:00",3199,693.426987607692,-68.4009354493179,1455.2549106647,-471.688277164481,1858.54225237987
"2018-04-21 22:00:00",3814,580.32484654706,-181.656255137658,1342.30594823178,-585.024684720182,1745.6743778143
"2018-04-21 23:00:00",2760,512.427517924606,-249.700276879025,1274.55531272824,-653.146361107937,1678.00139695715
